State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,COIMBATORE,2003,Whole Year ,Other Fresh Fruits,382,0
Tamil Nadu,COIMBATORE,2003,Whole Year ,Other Vegetables,322,0
Tamil Nadu,COIMBATORE,2003,Whole Year ,Papaya,218,0
Tamil Nadu,COIMBATORE,2003,Whole Year ,Pome Fruit,156,1096
Tamil Nadu,COIMBATORE,2003,Whole Year ,Pome Granet,38,0
Tamil Nadu,COIMBATORE,2003,Whole Year ,Pump Kin,387,0
Tamil Nadu,COIMBATORE,2003,Whole Year ,Redish,18,0
Tamil Nadu,COIMBATORE,2003,Whole Year ,Ribed Guard,80,0
Tamil Nadu,COIMBATORE,2003,Whole Year ,Snak Guard,108,0
Tamil Nadu,COIMBATORE,2003,Whole Year ,Sugarcane,6299,548422
Tamil Nadu,COIMBATORE,2003,Whole Year ,Sweet potato,1,14
Tamil Nadu,COIMBATORE,2003,Whole Year ,Tapioca,459,14224
Tamil Nadu,COIMBATORE,2003,Whole Year ,Tomato,4386,52229
Tamil Nadu,COIMBATORE,2003,Whole Year ,Turmeric,1786,7945
Tamil Nadu,COIMBATORE,2003,Whole Year ,Water Melon,21,0
Tamil Nadu,COIMBATORE,2003,Whole Year ,Yam,5,0
Tamil Nadu,COIMBATORE,2004,Kharif     ,Arhar/Tur,296,198
Tamil Nadu,COIMBATORE,2004,Kharif     ,Bajra,460,865
Tamil Nadu,COIMBATORE,2004,Kharif     ,Castor seed,236,87
Tamil Nadu,COIMBATORE,2004,Kharif     ,Cotton(lint),11547,14808
Tamil Nadu,COIMBATORE,2004,Kharif     ,Dry ginger,1,19
Tamil Nadu,COIMBATORE,2004,Kharif     ,Groundnut,19147,24227
Tamil Nadu,COIMBATORE,2004,Kharif     ,Horse-gram,5056,2466
Tamil Nadu,COIMBATORE,2004,Kharif     ,Jowar,94888,32292
Tamil Nadu,COIMBATORE,2004,Kharif     ,Maize,24692,27779
Tamil Nadu,COIMBATORE,2004,Kharif     ,Moong(Green Gram),5435,2074
Tamil Nadu,COIMBATORE,2004,Kharif     ,Other Kharif pulses,17642,3779
Tamil Nadu,COIMBATORE,2004,Kharif     ,Ragi,167,261
Tamil Nadu,COIMBATORE,2004,Kharif     ,Rice,7239,24454
Tamil Nadu,COIMBATORE,2004,Kharif     ,Sesamum,1125,392
Tamil Nadu,COIMBATORE,2004,Kharif     ,Small millets,13,18
Tamil Nadu,COIMBATORE,2004,Kharif     ,Sunflower,453,482
Tamil Nadu,COIMBATORE,2004,Kharif     ,Urad,2186,802
Tamil Nadu,COIMBATORE,2004,Rabi       ,Gram,4146,3071
Tamil Nadu,COIMBATORE,2004,Rabi       ,Wheat,15,
Tamil Nadu,COIMBATORE,2004,Whole Year ,Arecanut,1574,1844
Tamil Nadu,COIMBATORE,2004,Whole Year ,Banana,6102,285671
Tamil Nadu,COIMBATORE,2004,Whole Year ,Cardamom,813,63
Tamil Nadu,COIMBATORE,2004,Whole Year ,Cashewnut,292,106
Tamil Nadu,COIMBATORE,2004,Whole Year ,Coconut ,100160,924200
Tamil Nadu,COIMBATORE,2004,Whole Year ,Coriander,1827,1329
Tamil Nadu,COIMBATORE,2004,Whole Year ,Dry chillies,1058,469
Tamil Nadu,COIMBATORE,2004,Whole Year ,Onion,1878,21165
Tamil Nadu,COIMBATORE,2004,Whole Year ,Sugarcane,5883,679798
Tamil Nadu,COIMBATORE,2004,Whole Year ,Sweet potato,2,30
Tamil Nadu,COIMBATORE,2004,Whole Year ,Tapioca,579,23894
Tamil Nadu,COIMBATORE,2004,Whole Year ,Turmeric,1822,9686
Tamil Nadu,COIMBATORE,2005,Kharif     ,Arhar/Tur,365,197
Tamil Nadu,COIMBATORE,2005,Kharif     ,Bajra,412,745
Tamil Nadu,COIMBATORE,2005,Kharif     ,Castor seed,486,178
Tamil Nadu,COIMBATORE,2005,Kharif     ,Cotton(lint),6436,5710
Tamil Nadu,COIMBATORE,2005,Kharif     ,Groundnut,22515,30471
Tamil Nadu,COIMBATORE,2005,Kharif     ,Horse-gram,4261,1837
Tamil Nadu,COIMBATORE,2005,Kharif     ,Jowar,77490,28383
Tamil Nadu,COIMBATORE,2005,Kharif     ,Maize,21662,
Tamil Nadu,COIMBATORE,2005,Kharif     ,Moong(Green Gram),4456,1579
Tamil Nadu,COIMBATORE,2005,Kharif     ,Other Kharif pulses,12666,3077
Tamil Nadu,COIMBATORE,2005,Kharif     ,Ragi,69,116
Tamil Nadu,COIMBATORE,2005,Kharif     ,Rice,7406,20665
Tamil Nadu,COIMBATORE,2005,Kharif     ,Sesamum,1478,715
Tamil Nadu,COIMBATORE,2005,Kharif     ,Small millets,41,28
Tamil Nadu,COIMBATORE,2005,Kharif     ,Soyabean,19,
Tamil Nadu,COIMBATORE,2005,Kharif     ,Sunflower,282,350
Tamil Nadu,COIMBATORE,2005,Kharif     ,Urad,1863,1302
Tamil Nadu,COIMBATORE,2005,Rabi       ,Gram,4500,3335
Tamil Nadu,COIMBATORE,2005,Whole Year ,Arecanut,1556,4469
Tamil Nadu,COIMBATORE,2005,Whole Year ,Banana,8056,395585
Tamil Nadu,COIMBATORE,2005,Whole Year ,Black pepper,128,25
Tamil Nadu,COIMBATORE,2005,Whole Year ,Cardamom,869,68
Tamil Nadu,COIMBATORE,2005,Whole Year ,Cashewnut,303,115
Tamil Nadu,COIMBATORE,2005,Whole Year ,Coconut ,101541,10709
Tamil Nadu,COIMBATORE,2005,Whole Year ,Coriander,2086,649
Tamil Nadu,COIMBATORE,2005,Whole Year ,Dry chillies,1331,756
Tamil Nadu,COIMBATORE,2005,Whole Year ,Onion,2366,27499
Tamil Nadu,COIMBATORE,2005,Whole Year ,Sugarcane,8894,1237716
Tamil Nadu,COIMBATORE,2005,Whole Year ,Tapioca,848,32403
Tamil Nadu,COIMBATORE,2005,Whole Year ,Tobacco,327,489
Tamil Nadu,COIMBATORE,2005,Whole Year ,Turmeric,2339,17867
Tamil Nadu,COIMBATORE,2006,Kharif     ,Rice,6221,24009
Tamil Nadu,COIMBATORE,2006,Kharif     ,Small millets,6,6
Tamil Nadu,COIMBATORE,2006,Rabi       ,Wheat,79,
Tamil Nadu,COIMBATORE,2006,Whole Year ,Arecanut,1602,3828
Tamil Nadu,COIMBATORE,2006,Whole Year ,Arhar/Tur,544,398
Tamil Nadu,COIMBATORE,2006,Whole Year ,Bajra,458,856
Tamil Nadu,COIMBATORE,2006,Whole Year ,Banana,9948,396393
Tamil Nadu,COIMBATORE,2006,Whole Year ,Black pepper,129,25
Tamil Nadu,COIMBATORE,2006,Whole Year ,Cardamom,869,68
Tamil Nadu,COIMBATORE,2006,Whole Year ,Cashewnut,294,134
Tamil Nadu,COIMBATORE,2006,Whole Year ,Castor seed,280,103
Tamil Nadu,COIMBATORE,2006,Whole Year ,Coconut ,104197,14829
Tamil Nadu,COIMBATORE,2006,Whole Year ,Coriander,1006,453
Tamil Nadu,COIMBATORE,2006,Whole Year ,Cotton(lint),3698,6518
Tamil Nadu,COIMBATORE,2006,Whole Year ,Dry chillies,1651,3304
Tamil Nadu,COIMBATORE,2006,Whole Year ,Garlic,1,4
Tamil Nadu,COIMBATORE,2006,Whole Year ,Gram,4191,3106
Tamil Nadu,COIMBATORE,2006,Whole Year ,Groundnut,15645,26424
Tamil Nadu,COIMBATORE,2006,Whole Year ,Horse-gram,4688,1587
Tamil Nadu,COIMBATORE,2006,Whole Year ,Jowar,79210,61651
Tamil Nadu,COIMBATORE,2006,Whole Year ,Maize,21528,115949
Tamil Nadu,COIMBATORE,2006,Whole Year ,Moong(Green Gram),4395,1760
Tamil Nadu,COIMBATORE,2006,Whole Year ,Onion,3223,37638
Tamil Nadu,COIMBATORE,2006,Whole Year ,Ragi,115,311
Tamil Nadu,COIMBATORE,2006,Whole Year ,Rapeseed &Mustard,1,
Tamil Nadu,COIMBATORE,2006,Whole Year ,Sesamum,1183,540
Tamil Nadu,COIMBATORE,2006,Whole Year ,Sugarcane,9456,1305713
Tamil Nadu,COIMBATORE,2006,Whole Year ,Sunflower,255,466
Tamil Nadu,COIMBATORE,2006,Whole Year ,Sweet potato,1,17
Tamil Nadu,COIMBATORE,2006,Whole Year ,Tapioca,1173,47343
Tamil Nadu,COIMBATORE,2006,Whole Year ,Tobacco,348,520
Tamil Nadu,COIMBATORE,2006,Whole Year ,Turmeric,2789,21076
Tamil Nadu,COIMBATORE,2006,Whole Year ,Urad,2304,1609
Tamil Nadu,COIMBATORE,2007,Kharif     ,Rice,6479,24456
Tamil Nadu,COIMBATORE,2007,Kharif     ,Small millets,6,8
Tamil Nadu,COIMBATORE,2007,Whole Year ,Arecanut,1678,3192
Tamil Nadu,COIMBATORE,2007,Whole Year ,Arhar/Tur,394,276
Tamil Nadu,COIMBATORE,2007,Whole Year ,Bajra,569,943
Tamil Nadu,COIMBATORE,2007,Whole Year ,Banana,12126,442181
Tamil Nadu,COIMBATORE,2007,Whole Year ,Black pepper,129,25
Tamil Nadu,COIMBATORE,2007,Whole Year ,Cardamom,808,63
Tamil Nadu,COIMBATORE,2007,Whole Year ,Cashewnut,280,160
Tamil Nadu,COIMBATORE,2007,Whole Year ,Castor seed,198,73
Tamil Nadu,COIMBATORE,2007,Whole Year ,Coconut ,107106,15978
Tamil Nadu,COIMBATORE,2007,Whole Year ,Coriander,1022,567
Tamil Nadu,COIMBATORE,2007,Whole Year ,Cotton(lint),1997,2609
Tamil Nadu,COIMBATORE,2007,Whole Year ,Dry chillies,1782,3024
Tamil Nadu,COIMBATORE,2007,Whole Year ,Gram,5245,3887
Tamil Nadu,COIMBATORE,2007,Whole Year ,Groundnut,14944,28061
Tamil Nadu,COIMBATORE,2007,Whole Year ,Horse-gram,3333,1176
Tamil Nadu,COIMBATORE,2007,Whole Year ,Jowar,74291,33475
Tamil Nadu,COIMBATORE,2007,Whole Year ,Maize,21203,111874
Tamil Nadu,COIMBATORE,2007,Whole Year ,Moong(Green Gram),3339,1953
Tamil Nadu,COIMBATORE,2007,Whole Year ,Onion,3372,39537
Tamil Nadu,COIMBATORE,2007,Whole Year ,Ragi,82,165
Tamil Nadu,COIMBATORE,2007,Whole Year ,Sesamum,982,263
Tamil Nadu,COIMBATORE,2007,Whole Year ,Small millets,10,8
Tamil Nadu,COIMBATORE,2007,Whole Year ,Sugarcane,7174,805913
Tamil Nadu,COIMBATORE,2007,Whole Year ,Sunflower,438,696
Tamil Nadu,COIMBATORE,2007,Whole Year ,Tapioca,1123,47394
Tamil Nadu,COIMBATORE,2007,Whole Year ,Tobacco,531,794
Tamil Nadu,COIMBATORE,2007,Whole Year ,Turmeric,1907,12181
Tamil Nadu,COIMBATORE,2007,Whole Year ,Urad,2059,536
Tamil Nadu,COIMBATORE,2008,Kharif     ,Rice,2573,25437
Tamil Nadu,COIMBATORE,2008,Kharif     ,Small millets,8,6
Tamil Nadu,COIMBATORE,2008,Whole Year ,Arecanut,1608,3305
Tamil Nadu,COIMBATORE,2008,Whole Year ,Arhar/Tur,271,67
Tamil Nadu,COIMBATORE,2008,Whole Year ,Bajra,111,1548
Tamil Nadu,COIMBATORE,2008,Whole Year ,Banana,9805,487742
Tamil Nadu,COIMBATORE,2008,Whole Year ,Black pepper,127,25
Tamil Nadu,COIMBATORE,2008,Whole Year ,Cardamom,808,63
Tamil Nadu,COIMBATORE,2008,Whole Year ,Cashewnut,120,141
Tamil Nadu,COIMBATORE,2008,Whole Year ,Castor seed,92,81
Tamil Nadu,COIMBATORE,2008,Whole Year ,Coconut ,76902,12406000
Tamil Nadu,COIMBATORE,2008,Whole Year ,Coriander,194,250
Tamil Nadu,COIMBATORE,2008,Whole Year ,Cotton(lint),1184,2220
Tamil Nadu,COIMBATORE,2008,Whole Year ,Dry chillies,986,712
Tamil Nadu,COIMBATORE,2008,Whole Year ,Dry ginger,2,40
Tamil Nadu,COIMBATORE,2008,Whole Year ,Gram,1620,3681
Tamil Nadu,COIMBATORE,2008,Whole Year ,Groundnut,8255,27278
Tamil Nadu,COIMBATORE,2008,Whole Year ,Horse-gram,1939,1038
Tamil Nadu,COIMBATORE,2008,Whole Year ,Jowar,34484,18434
Tamil Nadu,COIMBATORE,2008,Whole Year ,Maize,5692,146154
Tamil Nadu,COIMBATORE,2008,Whole Year ,Moong(Green Gram),1565,1123
Tamil Nadu,COIMBATORE,2008,Whole Year ,Onion,779,29198
Tamil Nadu,COIMBATORE,2008,Whole Year ,Ragi,43,86
Tamil Nadu,COIMBATORE,2008,Whole Year ,Sesamum,873,369
Tamil Nadu,COIMBATORE,2008,Whole Year ,Small millets,8,6
Tamil Nadu,COIMBATORE,2008,Whole Year ,Sugarcane,2581,812334
Tamil Nadu,COIMBATORE,2008,Whole Year ,Sunflower,29,426
Tamil Nadu,COIMBATORE,2008,Whole Year ,Sweet potato,2,27
Tamil Nadu,COIMBATORE,2008,Whole Year ,Tapioca,797,43875
Tamil Nadu,COIMBATORE,2008,Whole Year ,Tobacco,132,676
Tamil Nadu,COIMBATORE,2008,Whole Year ,Turmeric,1221,12451
Tamil Nadu,COIMBATORE,2008,Whole Year ,Urad,1094,849
Tamil Nadu,COIMBATORE,2009,Kharif     ,Rice,2817,9884
Tamil Nadu,COIMBATORE,2009,Kharif     ,Small millets,5,5
Tamil Nadu,COIMBATORE,2009,Whole Year ,Arecanut,1651,3324
Tamil Nadu,COIMBATORE,2009,Whole Year ,Arhar/Tur,272,208
Tamil Nadu,COIMBATORE,2009,Whole Year ,Bajra,123,185
Tamil Nadu,COIMBATORE,2009,Whole Year ,Banana,9617,392089
Tamil Nadu,COIMBATORE,2009,Whole Year ,Black pepper,129,27
Tamil Nadu,COIMBATORE,2009,Whole Year ,Cardamom,808,63
Tamil Nadu,COIMBATORE,2009,Whole Year ,Cashewnut,111,56
Tamil Nadu,COIMBATORE,2009,Whole Year ,Castor seed,80,29
Tamil Nadu,COIMBATORE,2009,Whole Year ,Coconut ,79532,1150800
Tamil Nadu,COIMBATORE,2009,Whole Year ,Coriander,357,129
Tamil Nadu,COIMBATORE,2009,Whole Year ,Cotton(lint),948,3010
Tamil Nadu,COIMBATORE,2009,Whole Year ,Dry chillies,800,427
Tamil Nadu,COIMBATORE,2009,Whole Year ,Dry ginger,2,32
Tamil Nadu,COIMBATORE,2009,Whole Year ,Gram,1989,1440
Tamil Nadu,COIMBATORE,2009,Whole Year ,Groundnut,7201,12651
Tamil Nadu,COIMBATORE,2009,Whole Year ,Horse-gram,2009,687
Tamil Nadu,COIMBATORE,2009,Whole Year ,Jowar,33081,14835
Tamil Nadu,COIMBATORE,2009,Whole Year ,Maize,5130,28486
Tamil Nadu,COIMBATORE,2009,Whole Year ,Moong(Green Gram),1822,1248
Tamil Nadu,COIMBATORE,2009,Whole Year ,Onion,858,12535
Tamil Nadu,COIMBATORE,2009,Whole Year ,Ragi,80,217
Tamil Nadu,COIMBATORE,2009,Whole Year ,Sesamum,695,206
Tamil Nadu,COIMBATORE,2009,Whole Year ,Sugarcane,1813,167702
Tamil Nadu,COIMBATORE,2009,Whole Year ,Sunflower,7,9
Tamil Nadu,COIMBATORE,2009,Whole Year ,Sweet potato,1,15
Tamil Nadu,COIMBATORE,2009,Whole Year ,Tapioca,600,21061
Tamil Nadu,COIMBATORE,2009,Whole Year ,Tobacco,235,351
Tamil Nadu,COIMBATORE,2009,Whole Year ,Turmeric,1285,7507
Tamil Nadu,COIMBATORE,2009,Whole Year ,Urad,1017,387
Tamil Nadu,COIMBATORE,2010,Kharif     ,Arhar/Tur,316,214
Tamil Nadu,COIMBATORE,2010,Kharif     ,Castor seed,32,59
Tamil Nadu,COIMBATORE,2010,Kharif     ,Cotton(lint),878,2269
Tamil Nadu,COIMBATORE,2010,Kharif     ,Groundnut,6440,13090
Tamil Nadu,COIMBATORE,2010,Kharif     ,Horse-gram,1649,509
Tamil Nadu,COIMBATORE,2010,Kharif     ,Maize,3847,22512
Tamil Nadu,COIMBATORE,2010,Kharif     ,Moong(Green Gram),1485,683
Tamil Nadu,COIMBATORE,2010,Kharif     ,Ragi,57,137
Tamil Nadu,COIMBATORE,2010,Kharif     ,Rice,2666,10419
Tamil Nadu,COIMBATORE,2010,Kharif     ,Sunflower,3,4
Tamil Nadu,COIMBATORE,2010,Kharif     ,Urad,994,677
Tamil Nadu,COIMBATORE,2010,Rabi       ,Gram,1619,1162
Tamil Nadu,COIMBATORE,2010,Whole Year ,Sugarcane,1505,175225
Tamil Nadu,COIMBATORE,2011,Kharif     ,Bajra,91,201
Tamil Nadu,COIMBATORE,2011,Kharif     ,Cotton(lint),1316,5227
Tamil Nadu,COIMBATORE,2011,Kharif     ,Groundnut,5420,13612
Tamil Nadu,COIMBATORE,2011,Kharif     ,Jowar,18112,13059
Tamil Nadu,COIMBATORE,2011,Kharif     ,Maize,2119,16962
Tamil Nadu,COIMBATORE,2011,Kharif     ,Ragi,19,50
Tamil Nadu,COIMBATORE,2011,Kharif     ,Rice,2629,10486
Tamil Nadu,COIMBATORE,2011,Rabi       ,Bajra,3,9
Tamil Nadu,COIMBATORE,2011,Rabi       ,Cotton(lint),118,325
Tamil Nadu,COIMBATORE,2011,Rabi       ,Groundnut,1657,4278
Tamil Nadu,COIMBATORE,2011,Rabi       ,Jowar,5002,5655
Tamil Nadu,COIMBATORE,2011,Rabi       ,Maize,2325,16166
Tamil Nadu,COIMBATORE,2011,Rabi       ,Rapeseed &Mustard,3,1
Tamil Nadu,COIMBATORE,2011,Rabi       ,Wheat,3,
Tamil Nadu,COIMBATORE,2011,Whole Year ,Arecanut,1732,3280
Tamil Nadu,COIMBATORE,2011,Whole Year ,Arhar/Tur,309,269
Tamil Nadu,COIMBATORE,2011,Whole Year ,Banana,8634,339894
Tamil Nadu,COIMBATORE,2011,Whole Year ,Black pepper,129,27
Tamil Nadu,COIMBATORE,2011,Whole Year ,Cardamom,808,63
Tamil Nadu,COIMBATORE,2011,Whole Year ,Cashewnut,105,28
Tamil Nadu,COIMBATORE,2011,Whole Year ,Castor seed,32,11
Tamil Nadu,COIMBATORE,2011,Whole Year ,Coconut ,82704,1250800000
Tamil Nadu,COIMBATORE,2011,Whole Year ,Coriander,173,81
Tamil Nadu,COIMBATORE,2011,Whole Year ,Dry chillies,628,274
Tamil Nadu,COIMBATORE,2011,Whole Year ,Dry ginger,1,11
Tamil Nadu,COIMBATORE,2011,Whole Year ,Gram,1562,1004
Tamil Nadu,COIMBATORE,2011,Whole Year ,Horse-gram,1661,781
Tamil Nadu,COIMBATORE,2011,Whole Year ,Moong(Green Gram),1922,1165
Tamil Nadu,COIMBATORE,2011,Whole Year ,Onion,891,10636
Tamil Nadu,COIMBATORE,2011,Whole Year ,Small millets,2,2
Tamil Nadu,COIMBATORE,2011,Whole Year ,Sugarcane,1484,192425
Tamil Nadu,COIMBATORE,2011,Whole Year ,Sunflower,48,88
Tamil Nadu,COIMBATORE,2011,Whole Year ,Tapioca,652,24556
Tamil Nadu,COIMBATORE,2011,Whole Year ,Tobacco,86,232
Tamil Nadu,COIMBATORE,2011,Whole Year ,Turmeric,2454,27931
Tamil Nadu,COIMBATORE,2011,Whole Year ,Urad,1391,990
Tamil Nadu,COIMBATORE,2012,Kharif     ,Arhar/Tur,212,88
Tamil Nadu,COIMBATORE,2012,Kharif     ,Castor seed,64,11.39
Tamil Nadu,COIMBATORE,2012,Kharif     ,Cotton(lint),558,979
Tamil Nadu,COIMBATORE,2012,Kharif     ,Groundnut,5434,8549
Tamil Nadu,COIMBATORE,2012,Kharif     ,Horse-gram,1616,638
Tamil Nadu,COIMBATORE,2012,Kharif     ,Maize,4601,16919
Tamil Nadu,COIMBATORE,2012,Kharif     ,Moong(Green Gram),1398,300
Tamil Nadu,COIMBATORE,2012,Kharif     ,Ragi,25,47
Tamil Nadu,COIMBATORE,2012,Kharif     ,Rice,2156,7890
Tamil Nadu,COIMBATORE,2012,Kharif     ,Sunflower,4,5
Tamil Nadu,COIMBATORE,2012,Kharif     ,Urad,987,526
Tamil Nadu,COIMBATORE,2012,Rabi       ,Gram,1295,929
Tamil Nadu,COIMBATORE,2012,Whole Year ,Sugarcane,1404,147841
Tamil Nadu,COIMBATORE,2013,Kharif     ,Bajra,56,128
Tamil Nadu,COIMBATORE,2013,Kharif     ,Castor seed,66,23
Tamil Nadu,COIMBATORE,2013,Kharif     ,Cotton(lint),336,768
Tamil Nadu,COIMBATORE,2013,Kharif     ,Groundnut,4341,10788
Tamil Nadu,COIMBATORE,2013,Kharif     ,Horse-gram,969,930
Tamil Nadu,COIMBATORE,2013,Kharif     ,Jowar,18516,16636
Tamil Nadu,COIMBATORE,2013,Kharif     ,Maize,3082,20147
Tamil Nadu,COIMBATORE,2013,Kharif     ,Moong(Green Gram),677,486
Tamil Nadu,COIMBATORE,2013,Kharif     ,Onion,708,12036
Tamil Nadu,COIMBATORE,2013,Kharif     ,Ragi,8,22
Tamil Nadu,COIMBATORE,2013,Kharif     ,Rice,2158,10139
Tamil Nadu,COIMBATORE,2013,Kharif     ,Sunflower,1,2
Tamil Nadu,COIMBATORE,2013,Kharif     ,Urad,646,543
Tamil Nadu,COIMBATORE,2013,Rabi       ,Bajra,18,36
Tamil Nadu,COIMBATORE,2013,Rabi       ,Cotton(lint),12,29
Tamil Nadu,COIMBATORE,2013,Rabi       ,Groundnut,714,1601
Tamil Nadu,COIMBATORE,2013,Rabi       ,Horse-gram,880,840
Tamil Nadu,COIMBATORE,2013,Rabi       ,Jowar,6485,6469
Tamil Nadu,COIMBATORE,2013,Rabi       ,Maize,2361,15650
Tamil Nadu,COIMBATORE,2013,Rabi       ,Moong(Green Gram),297,240
Tamil Nadu,COIMBATORE,2013,Rabi       ,Onion,78,661
Tamil Nadu,COIMBATORE,2013,Rabi       ,Ragi,2,8
Tamil Nadu,COIMBATORE,2013,Rabi       ,Rapeseed &Mustard,3,1
Tamil Nadu,COIMBATORE,2013,Rabi       ,Urad,153,131
Tamil Nadu,COIMBATORE,2013,Whole Year ,Arecanut,1817,3686
Tamil Nadu,COIMBATORE,2013,Whole Year ,Arhar/Tur,544,526
Tamil Nadu,COIMBATORE,2013,Whole Year ,Banana,7412,324506
Tamil Nadu,COIMBATORE,2013,Whole Year ,Black pepper,128,26
Tamil Nadu,COIMBATORE,2013,Whole Year ,Cardamom,808,63
Tamil Nadu,COIMBATORE,2013,Whole Year ,Cashewnut,103,29
Tamil Nadu,COIMBATORE,2013,Whole Year ,Coconut ,84531,1212000000
Tamil Nadu,COIMBATORE,2013,Whole Year ,Coriander,138,48
Tamil Nadu,COIMBATORE,2013,Whole Year ,Dry chillies,481,131
Tamil Nadu,COIMBATORE,2013,Whole Year ,Gram,1162,811
Tamil Nadu,COIMBATORE,2013,Whole Year ,Sugarcane,1170,121181
Tamil Nadu,COIMBATORE,2013,Whole Year ,Sweet potato,2,42
Tamil Nadu,COIMBATORE,2013,Whole Year ,Tapioca,340,10174
Tamil Nadu,COIMBATORE,2013,Whole Year ,Tobacco,100,159
Tamil Nadu,COIMBATORE,2013,Whole Year ,Turmeric,1203,6472
Tamil Nadu,CUDDALORE,1997,Kharif     ,Banana,3201,79293
Tamil Nadu,CUDDALORE,1997,Kharif     ,Horse-gram,90,50
Tamil Nadu,CUDDALORE,1997,Kharif     ,Onion,42,340
Tamil Nadu,CUDDALORE,1997,Kharif     ,Sesamum,6863,3840
Tamil Nadu,CUDDALORE,1997,Kharif     ,Small millets,1718,1900
Tamil Nadu,CUDDALORE,1997,Whole Year ,Arhar/Tur,461,230
Tamil Nadu,CUDDALORE,1997,Whole Year ,Bajra,6184,15120
Tamil Nadu,CUDDALORE,1997,Whole Year ,Banana,3459,102500
Tamil Nadu,CUDDALORE,1997,Whole Year ,Cashewnut,24185,3720
Tamil Nadu,CUDDALORE,1997,Whole Year ,Castor seed,10,10
Tamil Nadu,CUDDALORE,1997,Whole Year ,Coriander,5101,420
Tamil Nadu,CUDDALORE,1997,Whole Year ,Cotton(lint),2147,2840
Tamil Nadu,CUDDALORE,1997,Whole Year ,Dry chillies,253,150
Tamil Nadu,CUDDALORE,1997,Whole Year ,Groundnut,40268,85120
Tamil Nadu,CUDDALORE,1997,Whole Year ,Jowar,2677,2370
Tamil Nadu,CUDDALORE,1997,Whole Year ,Maize,3,10
Tamil Nadu,CUDDALORE,1997,Whole Year ,Moong(Green Gram),4441,3380
Tamil Nadu,CUDDALORE,1997,Whole Year ,Onion,121,920
Tamil Nadu,CUDDALORE,1997,Whole Year ,Pulses total,43239,24780
Tamil Nadu,CUDDALORE,1997,Whole Year ,Ragi,789,2130
Tamil Nadu,CUDDALORE,1997,Whole Year ,Rapeseed &Mustard,17,10
Tamil Nadu,CUDDALORE,1997,Whole Year ,Rice,116625,358110
Tamil Nadu,CUDDALORE,1997,Whole Year ,Sugarcane,23826,28322000
Tamil Nadu,CUDDALORE,1997,Whole Year ,Sunflower,19,20
Tamil Nadu,CUDDALORE,1997,Whole Year ,Sweet potato,124,1800
Tamil Nadu,CUDDALORE,1997,Whole Year ,Tapioca,6743,263850
Tamil Nadu,CUDDALORE,1997,Whole Year ,Tobacco,21,30
Tamil Nadu,CUDDALORE,1997,Whole Year ,Total foodgrain,171235,404470
Tamil Nadu,CUDDALORE,1997,Whole Year ,Turmeric,12,70
Tamil Nadu,CUDDALORE,1997,Whole Year ,Urad,37967,21070
Tamil Nadu,CUDDALORE,1998,Kharif     ,Arhar/Tur,4352,3760
Tamil Nadu,CUDDALORE,1998,Kharif     ,Bajra,11886,30964
Tamil Nadu,CUDDALORE,1998,Kharif     ,Cotton(lint),2299,4047
Tamil Nadu,CUDDALORE,1998,Kharif     ,Groundnut,50001,122750
Tamil Nadu,CUDDALORE,1998,Kharif     ,Horse-gram,324,162
Tamil Nadu,CUDDALORE,1998,Kharif     ,Jowar,5940,6369
Tamil Nadu,CUDDALORE,1998,Kharif     ,Maize,30,50
Tamil Nadu,CUDDALORE,1998,Kharif     ,Moong(Green Gram),4037,2099
Tamil Nadu,CUDDALORE,1998,Kharif     ,Pulses total,61861,38552
Tamil Nadu,CUDDALORE,1998,Kharif     ,Ragi,1153,2515
Tamil Nadu,CUDDALORE,1998,Kharif     ,Rice,121285,418149
Tamil Nadu,CUDDALORE,1998,Kharif     ,Sesamum,8631,2994
Tamil Nadu,CUDDALORE,1998,Kharif     ,Sunflower,65,64
Tamil Nadu,CUDDALORE,1998,Kharif     ,Total foodgrain,205799,50177
Tamil Nadu,CUDDALORE,1998,Kharif     ,Urad,50769,31984
Tamil Nadu,CUDDALORE,1998,Whole Year ,Banana,3045,90226
Tamil Nadu,CUDDALORE,1998,Whole Year ,Cashewnut,22030,3393
Tamil Nadu,CUDDALORE,1998,Whole Year ,Castor seed,424,235
Tamil Nadu,CUDDALORE,1998,Whole Year ,Coriander,5118,420
Tamil Nadu,CUDDALORE,1998,Whole Year ,Dry chillies,45,27
Tamil Nadu,CUDDALORE,1998,Whole Year ,Onion,24,187
Tamil Nadu,CUDDALORE,1998,Whole Year ,Sugarcane,32654,4401890
Tamil Nadu,CUDDALORE,1998,Whole Year ,Tapioca,4895,191537
Tamil Nadu,CUDDALORE,1998,Whole Year ,Turmeric,29,176
Tamil Nadu,CUDDALORE,1999,Kharif     ,Arhar/Tur,4798,3262
Tamil Nadu,CUDDALORE,1999,Kharif     ,Bajra,12353,22091
Tamil Nadu,CUDDALORE,1999,Kharif     ,Castor seed,303,155
Tamil Nadu,CUDDALORE,1999,Kharif     ,Cotton(lint),2926,3778
Tamil Nadu,CUDDALORE,1999,Kharif     ,Groundnut,44409,91364
Tamil Nadu,CUDDALORE,1999,Kharif     ,Horse-gram,492,206
Tamil Nadu,CUDDALORE,1999,Kharif     ,Jowar,5911,4555
Tamil Nadu,CUDDALORE,1999,Kharif     ,Maize,97,194
